Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16
0,0,1549,216,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1549,229,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1549,216,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1549,4949,20,3748,3752,3754,3755,3755,3756,3755,3762,3759,7,33796
0,0,1549,4962,19,3748,3752,3754,3755,3755,3756,3755,3762,3759,7,33796
0,0,1549,4974,19,3748,3752,3754,3755,3756,3756,3755,3762,3759,15,33797
0,0,1549,4987,19,3748,3752,3754,3755,3755,3756,3755,3762,3759,0,33796
0,0,1549,4987,19,3748,3752,3754,3755,3755,3756,3755,3762,3759,-7,33796
0,0,1549,5000,17,3748,3752,3754,3755,3755,3756,3755,3762,3759,0,33796
0,0,1549,5013,19,3748,3752,3754,3755,3755,3756,3755,3762,3759,-7,33796
0,0,1549,5013,17,3748,3752,3754,3755,3755,3756,3755,3762,3759,15,33796
0,0,1549,5026,19,3748,3752,3754,3755,3755,3756,3755,3762,3759,7,33796
0,0,1549,5026,26,3748,3752,3754,3755,3755,3756,3755,3762,3759,0,33796
0,0,1549,5038,19,3748,3752,3754,3755,3755,3756,3755,3762,3759,0,33796
0,0,1549,3737,15,3748,3752,3754,3755,3755,3756,3755,3762,3759,0,33796
0,0,1549,4515,17,3748,3752,3754,3755,3755,3756,3755,3762,3759,0,33796
0,0,1549,5549,22,3748,3752,3754,3755,3756,3756,3755,3762,3759,0,33797
0,0,1549,6544,20,3748,3752,3754,3755,3755,3756,3755,3762,3759,0,33796
0,0,1549,7743,19,3748,3752,3754,3755,3755,3756,3755,3762,3759,0,33796
0,0,1549,8878,17,3748,3752,3754,3755,3755,3756,3755,3762,3759,7,33796
0,0,1549,10090,19,3748,3752,3754,3755,3755,3756,3755,3762,3759,7,33796
0,0,1549,11200,15,3748,3752,3754,3755,3756,3756,3755,3762,3759,0,33797
0,0,1549,12335,23,3748,3752,3754,3755,3755,3756,3755,3762,3759,0,33796
0,0,1549,13547,19,3748,3752,3754,3755,3755,3756,3755,3762,3759,7,33796
0,0,1549,14657,17,3748,3752,3754,3755,3756,3756,3755,3762,3759,-7,33797
0,0,1549,15792,17,3748,3752,3754,3755,3756,3756,3755,3762,3759,-7,33797
0,0,1549,17004,17,3748,3752,3754,3755,3755,3756,3755,3762,3759,0,33796
0,0,1549,18114,19,3748,3752,3754,3755,3755,3756,3755,3762,3759,0,33796
0,0,1549,19440,14,3748,3752,3754,3755,3755,3756,3755,3762,3759,0,33796
0,0,1549,20563,17,3748,3752,3754,3755,3755,3756,3755,3762,3759,0,33796
0,0,1549,21583,20,3748,3752,3754,3755,3755,3756,3755,3762,3759,7,33796
0,0,1549,22770,11,3748,3752,3754,3755,3755,3756,3755,3762,3759,7,33796
0,0,1549,23905,14,3748,3752,3754,3755,3755,3756,3755,3762,3759,-7,33796
0,0,1549,25232,17,3748,3752,3754,3755,3756,3756,3755,3762,3759,0,33797
0,0,1549,26252,17,3748,3752,3754,3755,3755,3756,3755,3762,3759,7,33796
0,0,1549,27362,22,3748,3752,3754,3755,3755,3756,3755,3762,3759,15,33796
0,0,1549,28663,20,3748,3752,3754,3755,3756,3756,3755,3762,3759,7,33797
0,0,1549,29798,15,3748,3752,3754,3755,3756,3756,3755,3762,3759,7,33797
0,0,1549,30793,15,3748,3752,3754,3755,3755,3756,3755,3762,3759,7,33796
0,0,1549,32107,9,3748,3752,3754,3755,3755,3756,3755,3762,3759,0,33796
0,0,1549,33217,9,3748,3752,3754,3755,3756,3756,3755,3762,3759,-7,33797
291,0,266,33281,11,3748,3752,3754,3755,3755,3756,3755,3762,3759,-7,33796
613,0,561,33357,106,3744,3751,3754,3755,3755,3756,3755,3762,3756,105,33788
950,351,869,33383,366,3819,3755,3757,3759,3759,3759,3758,3766,3840,351,33972
1323,351,1211,33702,787,3903,3759,3761,3764,3762,3763,3762,3770,3932,830,34176
1667,351,1526,33970,1012,3988,3763,3766,3769,3767,3767,3767,3773,4033,1114,34393
1998,1704,1549,34212,1312,4101,3767,3768,3773,3770,3770,3770,3776,4107,1353,34602
2374,1704,1549,34199,1301,4099,3768,3769,3774,3770,3771,3770,3776,4106,1346,34603
2720,1704,1549,34225,1306,4099,3768,3769,3774,3770,3771,3770,3777,4106,1353,34604
3097,3050,1549,34250,1285,4098,3768,3769,3774,3771,3771,3770,3777,4105,1346,34603
3444,3050,1549,34212,1294,4098,3768,3770,3774,3771,3771,3771,3777,4104,1353,34604
